"ID","nadconVersion","vertconVersion","srcDatum","destDatum","srcVertDatum","destVertDatum","srcLat","srcLatDms","destLat","destLatDms","srcLon","srcLonDms","destLon","destLonDms","srcEht","destEht","srcOrthht","destOrthoht","sigLat","sigLon","sigLat_m","sigLon_m","sigEht","sigOrthoht","deltaLat","deltaLon","spcZone","spcNorthing_m","spcEasting_m","spcNorthing_usft","spcEasting_usft","spcNorthing_ift","spcEasting_ift","spcConvergence","spcScaleFactor","spcCombinedFactor","utmZone","utmNorthing","utmEasting","utmConvergence","utmScaleFactor","utmCombinedFactor","x","y","z","usng"
"﻿ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6664931015","N403959.37517","40.6664931015","N403959.37517","-73.9197606948","W0735511.13850","-73.9197606948","W0735511.13850","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","55,506.629","306,784.862","182,108.000","1,006,510.000","182,108.364","1,006,512.013","00 03 08.94","1.00000001","N/A","UTM Zone 18","4,502,296.647","591,306.994","00 42 14.37","0.99970262","N/A","N/A","N/A","N/A","18TWL9130602296"
"25150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6636658548","N403949.19708","40.6636658548","N403949.19708","-73.9051695183","W0735418.61027","-73.9051695183","W0735418.61027","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","55,193.904","308,018.999","181,082.000","1,010,559.000","181,082.362","1,010,561.021","00 03 43.30","1.00000017","N/A","UTM Zone 18","4,501,998.062","592,544.241","00 42 48.46","0.99970542","N/A","N/A","N/A","N/A","18TWL9254401998"
"25250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6504747113","N403901.70896","40.6504747113","N403901.70896","-73.9022259630","W0735408.01347","-73.9022259630","W0735408.01347","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","53,729.337","308,269.545","176,277.000","1,011,381.000","176,277.353","1,011,383.023","00 03 50.23","1.00000094","N/A","UTM Zone 18","4,500,536.869","592,811.341","00 42 54.68","0.99970603","N/A","N/A","N/A","N/A","18TWL9281100536"
"25350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6338000586","N403801.68021","40.6338000586","N403801.68021","-73.8989681727","W0735356.28542","-73.8989681727","W0735356.28542","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","51,877.978","308,547.219","170,203.000","1,012,292.000","170,203.340","1,012,294.025","00 03 57.90","1.00000199","N/A","UTM Zone 18","4,498,689.331","593,109.947","00 43 01.44","0.99970671","N/A","N/A","N/A","N/A","18TWK9310998689"
"25400","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6783396915","N404042.02289","40.6783396915","N404042.02289","-73.9554315185","W0735719.55347","-73.9554315185","W0735719.55347","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,820.015","303,767.945","186,417.000","996,612.000","186,417.373","996,613.993","00 01 44.95","0.99999937","N/A","UTM Zone 18","4,503,575.253","588,276.246","00 40 51.26","0.99969592","N/A","N/A","N/A","N/A","18TWL8827603575"
"25450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6730013560","N404022.80488","40.6730013560","N404022.80488","-73.9435061650","W0735636.62219","-73.9435061650","W0735636.62219","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,227.788","304,776.530","184,474.000","999,921.000","184,474.369","999,923.000","00 02 13.03","0.99999965","N/A","UTM Zone 18","4,502,994.711","589,291.195","00 41 18.98","0.99969813","N/A","N/A","N/A","N/A","18TWL8929102994"
"25550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6652504212","N403954.90152","40.6652504212","N403954.90152","-73.9569217441","W0735724.91828","-73.9569217441","W0735724.91828","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","55,366.421","303,642.672","181,648.000","996,201.000","181,648.363","996,202.992","00 01 41.44","1.00000008","N/A","UTM Zone 18","4,502,120.770","588,167.547","00 40 47.11","0.99969568","N/A","N/A","N/A","N/A","18TWL8816702120"
"25900","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6209338666","N403715.36192","40.6209338666","N403715.36192","-73.9401930017","W0735624.69481","-73.9401930017","W0735624.69481","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","50,446.025","305,060.605","165,505.000","1,000,853.000","165,505.331","1,000,855.002","00 02 20.83","1.00000286","N/A","UTM Zone 18","4,497,218.299","589,640.866","00 41 24.13","0.99969891","N/A","N/A","N/A","N/A","18TWK8964097218"
"25950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6168028693","N403700.49033","40.6168028693","N403700.49033","-73.9302985224","W0735549.07468","-73.9302985224","W0735549.07468","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","49,987.910","305,898.197","164,002.000","1,003,601.000","164,002.328","1,003,603.007","00 02 44.13","1.00000315","N/A","UTM Zone 18","4,496,769.864","590,483.352","00 41 47.11","0.99970077","N/A","N/A","N/A","N/A","18TWK9048396769"
"26300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6796983894","N404046.91420","40.6796983894","N404046.91420","-73.8959746933","W0735345.50890","-73.8959746933","W0735345.50890","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,975.159","308,794.412","186,926.000","1,013,103.000","186,926.374","1,013,105.026","00 04 04.95","0.99999930","N/A","UTM Zone 18","4,503,787.494","593,299.127","00 43 10.88","0.99970714","N/A","N/A","N/A","N/A","18TWL9329903787"
"26500","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6711802157","N404016.24878","40.6711802157","N404016.24878","-73.9814203780","W0735853.11336","-73.9814203780","W0735853.11336","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,024.181","301,570.942","183,806.000","989,404.000","183,806.368","989,405.979","00 00 43.75","0.99999975","N/A","UTM Zone 18","4,502,754.731","586,089.108","00 39 49.92","0.99969122","N/A","N/A","N/A","N/A","18TWL8608902754"
"26550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6778803875","N404040.36939","40.6778803875","N404040.36939","-73.9825433511","W0735857.15606","-73.9825433511","W0735857.15606","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,768.199","301,475.845","186,247.000","989,092.000","186,247.372","989,093.978","00 00 41.11","0.99999940","N/A","UTM Zone 18","4,503,497.390","585,985.585","00 39 47.61","0.99969100","N/A","N/A","N/A","N/A","18TWL8598503497"
"26700","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6747471052","N404029.08958","40.6747471052","N404029.08958","-73.9642195159","W0735751.19026","-73.9642195159","W0735751.19026","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,420.726","303,025.146","185,107.000","994,175.000","185,107.370","994,176.988","00 01 24.25","0.99999956","N/A","UTM Zone 18","4,503,167.664","587,538.262","00 40 30.46","0.99969432","N/A","N/A","N/A","N/A","18TWL8753803167"
"26750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6683124606","N404005.92486","40.6683124606","N404005.92486","-73.9539963230","W0735714.38676","-73.9539963230","W0735714.38676","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","55,706.579","303,889.865","182,764.000","997,012.000","182,764.366","997,013.994","00 01 48.32","0.99999991","N/A","UTM Zone 18","4,502,463.612","588,410.782","00 40 54.13","0.99969621","N/A","N/A","N/A","N/A","18TWL8841002463"
"26850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5784846067","N403442.54458","40.5784846067","N403442.54458","-74.0036034904","W0740012.97257","-74.0036034904","W0740012.97257","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","45,730.455","299,694.895","150,034.000","983,249.000","150,034.300","983,250.967","-00 00 08.49","1.00000608","N/A","UTM Zone 18","4,492,443.581","584,330.710","00 38 53.46","0.99968754","N/A","N/A","N/A","N/A","18TWK8433092443"
"26950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7144865597","N404252.15161","40.7144865597","N404252.15161","-73.9345827718","W0735604.49798","-73.9345827718","W0735604.49798","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","60,835.154","305,527.559","199,590.000","1,002,385.000","199,590.399","1,002,387.005","00 02 34.04","0.99999769","N/A","UTM Zone 18","4,507,608.940","589,989.543","00 41 42.03","0.99969968","N/A","N/A","N/A","N/A","18TWL8998907608"
"27000","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7081036233","N404229.17304","40.7081036233","N404229.17304","-73.9545531784","W0735716.39144","-73.9545531784","W0735716.39144","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","60,125.273","303,840.488","197,261.000","996,850.000","197,261.395","996,851.994","00 01 47.01","0.99999796","N/A","UTM Zone 18","4,506,880.121","588,311.164","00 40 54.81","0.99969599","N/A","N/A","N/A","N/A","18TWL8831106880"
"27350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6589391619","N403932.18098","40.6589391619","N403932.18098","-73.9233379721","W0735524.01670","-73.9233379721","W0735524.01670","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","54,667.513","306,483.109","179,355.000","1,005,520.000","179,355.359","1,005,522.011","00 03 00.52","1.00000044","N/A","UTM Zone 18","4,501,454.405","591,014.888","00 42 05.59","0.99970196","N/A","N/A","N/A","N/A","18TWL9101401454"
"27450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6151817475","N403654.65429","40.6151817475","N403654.65429","-73.9542562547","W0735715.32252","-73.9542562547","W0735715.32252","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","49,806.553","303,870.968","163,407.000","996,950.000","163,407.327","996,951.994","00 01 47.71","1.00000326","N/A","UTM Zone 18","4,496,565.554","588,458.931","00 40 50.87","0.99969632","N/A","N/A","N/A","N/A","18TWK8845896565"
"27550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6393773503","N403821.75846","40.6393773503","N403821.75846","-73.9158658376","W0735457.11702","-73.9158658376","W0735457.11702","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","52,495.809","307,117.094","172,230.000","1,007,600.000","172,230.344","1,007,602.015","00 03 18.11","1.00000163","N/A","UTM Zone 18","4,499,290.693","591,673.321","00 42 22.11","0.99970344","N/A","N/A","N/A","N/A","18TWK9167399290"
"27600","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6913602239","N404128.89681","40.6913602239","N404128.89681","-73.9189951482","W0735508.38253","-73.9189951482","W0735508.38253","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","58,268.123","306,847.041","191,168.000","1,006,714.000","191,168.382","1,006,716.013","00 03 10.74","0.99999872","N/A","UTM Zone 18","4,505,057.850","591,337.751","00 42 17.45","0.99970268","N/A","N/A","N/A","N/A","18TWL9133705057"
"27650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6902158004","N404124.77688","40.6902158004","N404124.77688","-73.9274416130","W0735538.78981","-73.9274416130","W0735538.78981","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","58,140.411","306,133.198","190,749.000","1,004,372.000","190,749.381","1,004,374.009","00 02 50.85","0.99999878","N/A","UTM Zone 18","4,504,922.065","590,625.619","00 41 57.56","0.99970109","N/A","N/A","N/A","N/A","18TWL9062504922"
"27750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7137108054","N404249.35890","40.7137108054","N404249.35890","-73.9610350906","W0735739.72633","-73.9610350906","W0735739.72633","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","60,747.676","303,292.456","199,303.000","995,052.000","199,303.399","995,053.990","00 01 31.75","0.99999772","N/A","UTM Zone 18","4,507,496.059","587,756.252","00 40 39.86","0.99969479","N/A","N/A","N/A","N/A","18TWL8775607496"
"27850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7307565105","N404350.72344","40.7307565105","N404350.72344","-73.9555407855","W0735719.94683","-73.9555407855","W0735719.94683","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,640.792","303,755.753","205,514.000","996,572.000","205,514.411","996,573.993","00 01 44.69","0.99999706","N/A","UTM Zone 18","4,509,393.754","588,197.831","00 40 53.61","0.99969575","N/A","N/A","N/A","N/A","18TWL8819709393"
"28050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6836040909","N404100.97473","40.6836040909","N404100.97473","-73.9281518926","W0735541.34681","-73.9281518926","W0735541.34681","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","57,406.147","306,073.762","188,340.000","1,004,177.000","188,340.377","1,004,179.008","00 02 49.18","0.99999910","N/A","UTM Zone 18","4,504,187.391","590,574.555","00 41 55.56","0.99970098","N/A","N/A","N/A","N/A","18TWL9057404187"
"28450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6149906032","N403653.96617","40.6149906032","N403653.96617","-73.9754533290","W0735831.63198","-73.9754533290","W0735831.63198","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","49,784.608","302,077.216","163,335.000","991,065.000","163,335.327","991,066.982","00 00 57.80","1.00000328","N/A","UTM Zone 18","4,496,523.245","586,666.099","00 40 01.18","0.99969245","N/A","N/A","N/A","N/A","18TWK8666696523"
"28550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5780778324","N403441.08020","40.5780778324","N403441.08020","-73.9722774114","W0735820.19868","-73.9722774114","W0735820.19868","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","45,685.649","302,347.269","149,887.000","991,951.000","149,887.300","991,952.984","00 01 05.28","1.00000611","N/A","UTM Zone 18","4,492,428.895","586,982.585","00 40 06.81","0.99969313","N/A","N/A","N/A","N/A","18TWK8698292428"
"28950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6321643294","N403755.79159","40.6321643294","N403755.79159","-73.9916127139","W0735929.80577","-73.9916127139","W0735929.80577","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","51,691.440","300,709.576","169,591.000","986,578.000","169,591.339","986,579.973","00 00 19.75","1.00000210","N/A","UTM Zone 18","4,498,413.825","585,277.312","00 39 24.13","0.99968951","N/A","N/A","N/A","N/A","18TWK8527798413"
"29050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6086087970","N403630.99167","40.6086087970","N403630.99167","-73.9971259911","W0735949.65357","-73.9971259911","W0735949.65357","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","49,075.641","300,243.231","161,009.000","985,048.000","161,009.322","985,049.970","00 00 06.77","1.00000374","N/A","UTM Zone 18","4,495,793.718","584,840.857","00 39 10.07","0.99968860","N/A","N/A","N/A","N/A","18TWK8484095793"
"29300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6594394594","N403933.98205","40.6594394594","N403933.98205","-73.9952964418","W0735943.06719","-73.9952964418","W0735943.06719","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","54,720.244","300,397.765","179,528.000","985,555.000","179,528.359","985,556.971","00 00 11.08","1.00000041","N/A","UTM Zone 18","4,501,437.944","584,931.195","00 39 16.79","0.99968879","N/A","N/A","N/A","N/A","18TWL8493101437"
"29350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6587588501","N403931.53186","40.6587588501","N403931.53186","-74.0000144169","W0740000.05190","-74.0000144169","W0740000.05190","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","54,644.653","299,998.781","179,280.000","984,246.000","179,280.359","984,247.968","-00 00 00.03","1.00000045","N/A","UTM Zone 18","4,501,357.846","584,533.221","00 39 05.69","0.99968796","N/A","N/A","N/A","N/A","18TWL8453301357"
"29450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6478346181","N403852.20463","40.6478346181","N403852.20463","-74.0002126143","W0740000.76541","-74.0002126143","W0740000.76541","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","53,431.547","299,982.017","175,300.000","984,191.000","175,300.351","984,192.968","-00 00 00.50","1.00000110","N/A","UTM Zone 18","4,500,145.007","584,530.253","00 39 04.71","0.99968795","N/A","N/A","N/A","N/A","18TWL8453000145"
"29500","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6371264232","N403813.65512","40.6371264232","N403813.65512","-74.0285037609","W0740142.61354","-74.0285037609","W0740142.61354","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","52,242.824","297,588.722","171,400.000","976,339.000","171,400.343","976,340.953","-00 01 07.12","1.00000177","N/A","UTM Zone 18","4,498,929.536","582,151.379","00 37 57.86","0.99968307","N/A","N/A","N/A","N/A","18TWK8215198929"
"29550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6353513608","N403807.26490","40.6353513608","N403807.26490","-74.0250009272","W0740130.00334","-74.0250009272","W0740130.00334","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","52,045.618","297,884.989","170,753.000","977,311.000","170,753.342","977,312.955","-00 00 58.87","1.00000189","N/A","UTM Zone 18","4,498,735.772","582,449.773","00 38 05.99","0.99968367","N/A","N/A","N/A","N/A","18TWK8244998735"
"29850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6469024044","N403848.84866","40.6469024044","N403848.84866","-73.8804691498","W0735249.68894","-73.8804691498","W0735249.68894","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","53,334.925","310,110.236","174,983.000","1,017,420.000","174,983.350","1,017,422.035","00 04 41.46","1.00000116","N/A","UTM Zone 18","4,500,163.512","594,655.855","00 43 45.52","0.99971028","N/A","N/A","N/A","N/A","18TWL9465500163"
"3ISL3","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7855936545","N404708.13716","40.7855936545","N404708.13716","-73.9238565833","W0735525.88370","-73.9238565833","W0735525.88370","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","68,732.233","306,427.026","225,499.000","1,005,336.000","225,499.451","1,005,338.011","00 02 59.29","0.99999553","N/A","UTM Zone 18","4,515,513.414","590,798.750","00 42 10.86","0.99970147","N/A","N/A","N/A","N/A","18TWL9079815513"
"3ISL4","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7989917169","N404756.37018","40.7989917169","N404756.37018","-73.9254304572","W0735531.54965","-73.9254304572","W0735531.54965","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","70,219.964","306,292.913","230,380.000","1,004,896.000","230,380.461","1,004,898.010","00 02 55.59","0.99999530","N/A","UTM Zone 18","4,516,999.083","590,647.727","00 42 07.85","0.99970114","N/A","N/A","N/A","N/A","18TWL9064716999"
